empresa_cnpj,empresa_razaoSocial,processo_numero,peticao_expediente,peticao_dataEntrada,assunto_descricao,situacao_descricao,peticao_dataPublicacao,Tempo_Peticao
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351858089201884,1212002182,2018-12-27 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-12-21 00:00:00-03:00,725
61190096000192,EUROFARMA LABORATORIOS S.A.,25351857367201886,1211098181,2018-12-27 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-06-28 00:00:00-03:00,914
53056057000179,RECORDATI RARE DISEASES COMÉRCIO DE MEDICAMENTOS LTDA - ME,25351856781201878,1210195188,2018-12-27 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-09-09 00:00:00-03:00,256
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351856779201806,15378197,2018-12-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-12-02 00:00:00-03:00,340
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351856777201809,1210166181,2018-12-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-05-17 00:00:00-03:00,872
29346301000153,LABORATÓRIO FARMACÊUTICO VITAMED LTDA,25351856729201811,1210115180,2018-12-27 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-07-19 00:00:00-03:00,935
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351856557202343,1440896231,2023-12-19 08:30:57-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-10-20 00:00:00-03:00,670
60318797000100,ASTRAZENECA DO BRASIL LTDA,25351856348202308,1440419232,2023-12-19 00:00:00-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o deferimento do processo ou da petição.,2025-09-29 00:00:00-03:00,650
57507378000365,EMS S/A,25351856002202130,4671928218,2021-11-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-10-02 00:00:00-03:00,675
57507378000365,EMS S/A,25351855998202166,4671914218,2021-11-26 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2023-02-22 00:00:00-03:00,453
5333542000108,TEVA FARMACÊUTICA LTDA.,25351855212201805,1207686186,2018-12-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-24 00:00:00-03:00,607
60726692000181,MARJAN INDÚSTRIA E COMÉRCIO LTDA,25351854891202362,1437631238,2023-12-18 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-10-06 00:00:00-03:00,658
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351854703201641,1245948168,2016-02-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-24 00:00:00-03:00,1054
30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,25351853542201866,1205155181,2018-12-24 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-03-21 00:00:00-03:00,1183
62462015000129,APSEN FARMACEUTICA S/A,25351853515201893,1205048182,2018-12-24 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o deferimento do processo ou da petição.,2020-03-02 00:00:00-03:00,434
62462015000129,APSEN FARMACEUTICA S/A,25351853499201839,1205054187,2018-12-24 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-11-11 00:00:00-03:00,322
61190096000192,EUROFARMA LABORATORIOS S.A.,25351853495201851,1205021181,2018-12-24 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-02-07 00:00:00-03:00,1141
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351851846201899,1202205185,2018-12-21 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-05-17 00:00:00-03:00,878
2814497000107,CIMED INDUSTRIA S.A,25351850832201682,1228938168,2016-02-03 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-07-02 00:00:00-03:00,880
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351849425202101,142923210,2021-01-12 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-01-31 00:00:00-03:00,384
2433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,25351849358201643,1226542160,2016-02-02 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2019-05-20 00:00:00-03:00,1203
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351848195201617,1224946167,2016-02-02 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-04-01 00:00:00-03:00,1154
42374207000176,LABORATORIOS SERVIER DO BRASIL LTDA,25351848184201676,1224932167,2016-02-02 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País,Foi publicado o indeferimento do processo ou da petição.,2017-12-04 00:00:00-03:00,671
17115437000173,LABORATORIO GLOBO SA,25351847804201853,1196432184,2018-12-20 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-01-18 00:00:00-03:00,760
8055634000153,IMEC - INDÚSTRIA DE MEDICAMENTOS CUSTÓDIA LTDA,25351846644201825,1194382183,2018-12-19 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2021-12-20 00:00:00-03:00,1097
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351846618201805,1194352181,2018-12-19 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-03-15 00:00:00-03:00,817
12022755000176,GALLIA INDUSTRIA FARMACEUTICA LTDA,25351846573201861,1194299181,2018-12-19 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-05-11 00:00:00-03:00,509
2456955000183,NATULAB LABORATORIO S.A,25351846394201823,1194002186,2018-12-19 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-12-23 00:00:00-03:00,369
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351845793201877,1193199180,2018-12-19 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-07-29 00:00:00-03:00,1318
33349473000158,FARMOQUÍMICA S/A,25351843962202300,1418207236,2023-12-13 11:00:58-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-07-21 00:00:00-03:00,585
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351843909201637,1218521163,2016-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-05-21 00:00:00-03:00,840
49324221000104,FRESENIUS KABI BRASIL LTDA,25351842939201822,1188646183,2018-12-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-11-03 00:00:00-03:00,686
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351842513201879,1187942184,2018-12-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2020-01-20 00:00:00-03:00,398
58430828000160,BLAU FARMACEUTICA S.A.,25351842444202107,2955380216,2021-07-29 09:31:41-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-06-12 00:00:00-03:00,682
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351842222201881,1187515181,2018-12-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-12-23 00:00:00-03:00,370
62462015000129,APSEN FARMACEUTICA S/A,25351841918202195,4655089215,2021-11-25 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-06-26 00:00:00-03:00,578
61190096000192,EUROFARMA LABORATORIOS S.A.,25351839632202069,2793119206,2020-08-20 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-10-03 00:00:00-03:00,774
56994502000130,NOVARTIS BIOCIENCIAS S.A,25351839631202014,2793116201,2020-08-20 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2021-06-07 00:00:00-03:00,291
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351839384201609,1210096160,2016-01-28 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-02-13 00:00:00-03:00,382
5254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,25351838575202343,1408541231,2023-12-11 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-03-24 00:00:00-03:00,469
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351837869202358,1407359235,2023-12-11 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-01-15 00:00:00-03:00,35
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,25351836633201837,1179060181,2018-12-14 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-07-15 00:00:00-03:00,213
53359824000119,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.,25351836558201812,1178967181,2018-12-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-03-16 00:00:00-03:00,458
73657876000189,ORIENT MIX FITOTERÁPICOS DO BRASIL LTDA.,25351835080201663,1203524166,2016-01-27 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-08-21 00:00:00-03:00,572
60397775000174,TAKEDA PHARMA LTDA.,25351833754201681,1201264165,2016-01-26 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2018-01-29 00:00:00-03:00,734
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351832090201889,1172610185,2018-12-12 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-02-08 00:00:00-03:00,789
5254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,25351830585202179,2927393215,2021-07-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-12-26 00:00:00-03:00,882
19501429000190,Mawdsleys Pharmaceuticals do Brasil Ltda,25351830197202198,2925961214,2021-07-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2021-08-30 00:00:00-03:00,34
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351829931202338,1393896237,2023-12-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-09-01 00:00:00-03:00,634
17440261000125,MYRALIS INDUSTRIA FARMACEUTICA LTDA,25351829925201813,1169527187,2018-12-12 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-11-25 00:00:00-03:00,348
57507378000365,EMS S/A,25351828786201608,1191214166,2016-01-22 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-10-05 00:00:00-03:00,1718
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351827804202051,2761502202,2020-08-18 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-03-19 00:00:00-03:00,213
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351825337202114,2913220217,2021-07-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-06-19 00:00:00-03:00,693
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351824501201862,1160125186,2018-12-10 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-04-27 00:00:00-03:00,504
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351824228201603,1184197164,2016-01-21 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-08-26 00:00:00-03:00,1313
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351824215201604,1184180160,2016-01-21 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-04-13 00:00:00-03:00,1544
2814497000107,CIMED INDUSTRIA S.A,25351821951201629,1180414169,2016-01-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-06-03 00:00:00-03:00,1230
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351819439201673,1176273160,2016-01-19 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-06-15 00:00:00-03:00,1609
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351819420201616,1176248169,2016-01-19 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2018-12-24 00:00:00-03:00,1070
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351819402201624,1176227166,2016-01-19 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2018-12-24 00:00:00-03:00,1070
31327287000192,BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA,25351818444202340,1370478238,2023-12-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o deferimento do processo ou da petição.,2025-01-13 00:00:00-03:00,406
11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA,25351817733201638,1173525162,2016-01-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2016-07-04 00:00:00-03:00,168
14665928000108,VOLPHARMA DISTRIBUIDORA DE PRODUTOS HOSPITALARES E FARMACÊUTICOS LTDA,25351817667201695,1173420165,2016-01-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-05-21 00:00:00-03:00,854
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351813676201689,1165940168,2016-01-15 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-12-23 00:00:00-03:00,1438
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351813644201675,1165894161,2016-01-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-09-16 00:00:00-03:00,1340
30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,25351813216201816,1144779186,2018-12-05 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-01-27 00:00:00-03:00,418
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351811858201618,1162739165,2016-01-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-12-16 00:00:00-03:00,1432
3485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,25351810976202177,4616537211,2021-11-22 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-07-10 00:00:00-03:00,595
61190096000192,EUROFARMA LABORATORIOS S.A.,25351810811201650,1161300169,2016-01-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-08-14 00:00:00-03:00,578
4301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,25351810628201646,1161041167,2016-01-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-06-18 00:00:00-03:00,886
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351810606201654,1161008165,2016-01-14 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-03-02 00:00:00-03:00,1509
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351810594201658,1160992163,2016-01-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-06-11 00:00:00-03:00,879
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351810498201808,1140497183,2018-12-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-03-08 00:00:00-03:00,825
62462015000129,APSEN FARMACEUTICA S/A,25351809991202334,1354204234,2023-11-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-06-24 00:00:00-03:00,207
5333542000108,TEVA FARMACÊUTICA LTDA.,25351808571202179,62934211,2021-01-06 00:00:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o deferimento do processo ou da petição.,2023-12-26 00:00:00-03:00,1084
61190096000192,EUROFARMA LABORATORIOS S.A.,25351807863201614,1156492160,2016-01-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-10-10 00:00:00-03:00,271
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351807841201616,1156469165,2016-01-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-01-23 00:00:00-03:00,376
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351807813201619,1156441165,2016-01-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-01-16 00:00:00-03:00,369
5254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,25351807164201675,1155422163,2016-01-12 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-05-25 00:00:00-03:00,1595
